image_path,hardware_source,native_pixels,wall_seconds
train/attack/digital_1/iphone15pro/turkiye-NF-1002.jpg,iphone15pro,5047295,255.2512863999873
train/attack/digital_1/iphone15pro/chinese-NM-1092.jpg,iphone15pro,4943880,135.29645964900192
train/attack/digital_2/scan/french-NF-1082.jpg,scan,2482530,33.62018938199981
train/attack/digital_1/huawei/portugal-119_03.jpg,huawei,6339249,843.8033844829988
train/attack/digital_1/huawei/chinese-113_03.jpg,huawei,6270194,745.1996788699998
train/attack/digital_2/iphone15pro/usa-NF-1065.jpg,iphone15pro,4264317,65.95714615500037
train/attack/digital_1/iphone15pro/usa-067_03.jpg,iphone15pro,4231231,64.70680498000002
train/attack/digital_1/huawei/turkiye-NF-1002.jpg,huawei,6304000,654.0140931829956
train/attack/digital_1/scan/portugal-029_03.jpg,scan,2484024,33.7563044760027
train/attack/digital_2/iphone15pro/russian-NF-1099.jpg,iphone15pro,4270320,66.65564396200352
train/attack/digital_2/scan/arabic-120_03.jpg,scan,2488008,32.20991854500062
train/attack/digital_2/huawei/usa-NF-1065.jpg,huawei,5777436,467.13185040700046
train/attack/digital_2/scan/indian-021_03.jpg,scan,2488008,33.4468501070005
train/attack/digital_1/iphone15pro/persian-NM-1035.jpg,iphone15pro,5145830,303.9839347779998
train/attack/digital_2/huawei/persian-NF-1018.jpg,huawei,6282598,873.6084211039997
train/attack/digital_1/scan/russian-NF-1099.jpg,scan,2493750,32.96752206999372
train/attack/digital_1/huawei/french-124_03.jpg,huawei,6289728,553.0418679780014
train/attack/digital_2/scan/persian-144_03.jpg,scan,2492256,32.75891810699977
train/attack/digital_1/scan/indian-021_03.jpg,scan,2488008,35.58833472100014
train/attack/digital_1/huawei/portugal-NF-1109.jpg,huawei,6370896,834.7712493619983
train/attack/digital_1/huawei/french-128_03.jpg,huawei,6294624,604.6061757520001
train/attack/digital_2/iphone15pro/indian-NF-1061.jpg,iphone15pro,4990860,149.03332973200304
train/attack/digital_2/scan/portugal-NF-1060.jpg,scan,2489760,33.10139644800074
train/attack/digital_2/iphone15pro/arabic-024_03.jpg,iphone15pro,4840212,122.51672976500004
train/attack/digital_1/scan/usa-NF-1065.jpg,scan,2489760,33.32752160699965
train/attack/digital_1/iphone15pro/portugal-029_03.jpg,iphone15pro,5088825,295.386388525003
train/attack/digital_2/scan/portugal-NF-1066.jpg,scan,2485770,33.22801494799933
train/attack/digital_1/huawei/turkiye-NM-1055.jpg,huawei,6377504,836.0222426410037
train/attack/digital_2/iphone15pro/usa-NF-1036.jpg,iphone15pro,5052600,172.7724446079992
train/attack/digital_2/scan/portugal-NF-1109.jpg,scan,2493750,32.653528191003716
train/attack/digital_2/huawei/persian-NM-1035.jpg,huawei,6294624,734.1762084500006
train/attack/digital_1/iphone15pro/russian-062_03.jpg,iphone15pro,5093475,257.23069335599575
train/attack/digital_1/iphone15pro/persian-144_03.jpg,iphone15pro,4221728,64.75892364599713
train/attack/digital_2/iphone15pro/chinese-NM-1092.jpg,iphone15pro,4943880,136.09046761300124
train/attack/digital_1/huawei/ukraine-025_03.jpg,huawei,6472466,1092.922469416997
train/attack/digital_2/huawei/arabic-NF-1048.jpg,huawei,5758095,473.04932686899974
train/attack/digital_2/huawei/portugal-NF-1066.jpg,huawei,5730819,468.5755655989997
train/attack/digital_2/iphone15pro/arabic-120_03.jpg,iphone15pro,4808016,108.56934154200007
train/attack/digital_2/iphone15pro/chinese-NF-1050.jpg,iphone15pro,4939056,123.90387099799955
train/attack/digital_1/scan/chinese-NF-1050.jpg,scan,2485271,32.54638652799986
train/attack/digital_1/huawei/french-114_03.jpg,huawei,6326400,588.8714436980008
train/attack/digital_2/huawei/usa-NF-1036.jpg,huawei,6383468,1097.6202582390015
train/attack/digital_2/huawei/russian-132_03.jpg,huawei,6322140,727.2412735749967
train/attack/digital_1/iphone15pro/ukraine-025_03.jpg,iphone15pro,5050620,254.03776790700795
train/attack/digital_1/huawei/chinese-NM-1092.jpg,huawei,6435370,824.7663897559978
train/attack/digital_2/scan/chinese-NM-1092.jpg,scan,2484268,34.51772521500243
train/attack/digital_1/iphone15pro/ukraine-NF-1068.jpg,iphone15pro,5087572,291.9010635119921
train/attack/digital_1/huawei/chinese-001_03.jpg,huawei,6264666,697.5657144380002
train/attack/digital_1/iphone15pro/chinese-142_03.jpg,iphone15pro,4905408,104.03569293500004
train/attack/digital_2/iphone15pro/french-124_03.jpg,iphone15pro,4930952,136.68585434600027
train/attack/digital_2/huawei/usa-034_03.jpg,huawei,6305229,878.1844130169993
train/attack/digital_2/scan/turkiye-NF-1002.jpg,scan,2491250,32.86309215199435
train/attack/digital_1/scan/chinese-113_03.jpg,scan,2487500,32.38495356400017
train/attack/digital_2/iphone15pro/russian-062_03.jpg,iphone15pro,5093475,262.5907531269986
train/attack/digital_1/iphone15pro/portugal-013_03.jpg,iphone15pro,4262574,66.63432226499572
train/attack/digital_2/scan/arabic-NF-1098.jpg,scan,2496000,32.32706326300013
train/attack/digital_2/scan/chinese-NF-1085.jpg,scan,2494494,32.500134041998535
train/attack/digital_2/scan/russian-NF-1099.jpg,scan,2493750,33.083271454997885
train/attack/digital_2/iphone15pro/portugal-013_03.jpg,iphone15pro,4262574,66.38288141399971
train/attack/digital_2/scan/turkiye-NM-1055.jpg,scan,2488008,32.43117050100409
train/attack/digital_1/huawei/arabic-024_03.jpg,huawei,6328881,1050.9928027879998
train/attack/digital_1/scan/french-NF-1047.jpg,scan,2491506,36.04556593400048
train/attack/digital_1/iphone15pro/turkiye-032_03.jpg,iphone15pro,5068050,209.75576186899707
train/attack/digital_2/iphone15pro/arabic-NF-1048.jpg,iphone15pro,4219545,64.8143623169999
train/attack/digital_2/huawei/turkiye-NF-1002.jpg,huawei,6304000,654.0627090490016
train/attack/digital_1/huawei/indian-021_03.jpg,huawei,6359270,836.6538067969996
train/attack/digital_1/iphone15pro/turkiye-NM-1055.jpg,iphone15pro,5071381,220.11966449099418
train/attack/digital_1/huawei/russian-062_03.jpg,huawei,6323465,821.8694401759931
train/attack/digital_2/huawei/ukraine-025_03.jpg,huawei,6472466,897.5389734380005
train/attack/digital_1/huawei/turkiye-115_03.jpg,huawei,6490484,909.1207668959978
train/attack/digital_2/iphone15pro/french-NF-1082.jpg,iphone15pro,4999785,155.52693623600135
train/attack/digital_1/scan/russian-062_03.jpg,scan,2487765,33.18029634200502
train/attack/digital_1/huawei/french-NF-1047.jpg,huawei,6305472,609.5564796639992
train/attack/digital_2/iphone15pro/portugal-119_03.jpg,iphone15pro,5144078,266.93398609200085
train/attack/digital_1/iphone15pro/usa-NF-1065.jpg,iphone15pro,4264317,65.91129786099918
train/attack/digital_2/huawei/portugal-NF-1060.jpg,huawei,6365130,866.4081532429991
train/attack/digital_1/huawei/chinese-142_03.jpg,huawei,6284565,723.0598106029993
train/attack/digital_1/iphone15pro/chinese-001_03.jpg,iphone15pro,4903170,117.95831175400053
train/attack/digital_1/huawei/persian-NF-1018.jpg,huawei,6282598,738.4537406050003
train/attack/digital_2/huawei/chinese-NF-1050.jpg,huawei,6293664,748.0591557139996
train/attack/digital_1/iphone15pro/portugal-NF-1060.jpg,iphone15pro,5146265,342.5133897920023
train/attack/digital_1/iphone15pro/arabic-NM-1090.jpg,iphone15pro,4887522,118.73946095800056
train/attack/digital_2/iphone15pro/turkiye-101_03.jpg,iphone15pro,5044220,175.0121481440001
train/attack/digital_2/huawei/turkiye-032_03.jpg,huawei,6318947,825.0868478999982
train/attack/digital_2/huawei/arabic-NF-1098.jpg,huawei,5752078,454.54080044000057
train/attack/digital_1/huawei/portugal-NF-1060.jpg,huawei,6365130,850.3804837329953
train/attack/digital_2/huawei/indian-NF-1061.jpg,huawei,6381018,861.9633494570007
train/attack/digital_2/iphone15pro/persian-NM-1035.jpg,iphone15pro,5145830,317.42373534200306
train/attack/digital_1/huawei/usa-067_03.jpg,huawei,5804535,579.6335882179992
train/attack/digital_2/iphone15pro/ukraine-NF-1073.jpg,iphone15pro,5063695,175.12734643800013
train/attack/digital_1/huawei/portugal-017_03.jpg,huawei,6350611,808.3061446829961
train/attack/digital_2/iphone15pro/chinese-NF-1085.jpg,iphone15pro,4913481,126.70163727900217
train/attack/digital_1/scan/portugal-017_03.jpg,scan,2490000,32.15827826200257
train/attack/digital_1/iphone15pro/arabic-NF-1048.jpg,iphone15pro,4219545,65.12696836899977
train/attack/digital_1/scan/usa-NF-1036.jpg,scan,2488755,32.02291924899873
train/attack/digital_1/iphone15pro/usa-034_03.jpg,iphone15pro,5041140,198.99739198299903
train/attack/digital_2/scan/french-128_03.jpg,scan,2486518,34.32747276000009
train/attack/digital_1/iphone15pro/russian-NF-1089.jpg,iphone15pro,5084744,265.0898897980005
train/attack/digital_2/scan/arabic-024_03.jpg,scan,2491732,32.4188458829999
train/attack/digital_2/iphone15pro/portugal-017_03.jpg,iphone15pro,5173260,352.62554459700186
train/attack/digital_2/iphone15pro/arabic-NF-1098.jpg,iphone15pro,4219392,64.12411545299983
train/attack/digital_2/huawei/portugal-NF-1109.jpg,huawei,6370896,617.2286095350064
train/attack/digital_1/iphone15pro/usa-NF-1076.jpg,iphone15pro,5105792,251.9077810199999
train/attack/digital_1/iphone15pro/portugal-119_03.jpg,iphone15pro,5144078,282.7144713460002
train/attack/digital_1/scan/portugal-NF-1066.jpg,scan,2485770,32.93786853399797
train/attack/digital_1/huawei/russian-132_03.jpg,huawei,6322140,776.2231236149964
train/attack/digital_2/huawei/turkiye-NM-1055.jpg,huawei,6377504,704.2509522080072
train/attack/digital_1/huawei/arabic-NM-1090.jpg,huawei,6291897,726.6798567530004
train/attack/digital_2/huawei/usa-NF-1076.jpg,huawei,6298334,1193.7640171509997
train/attack/digital_2/scan/indian-014_03.jpg,scan,2494253,33.33966452999812
train/attack/digital_2/scan/chinese-113_03.jpg,scan,2487500,33.14769974800038
train/attack/digital_2/huawei/persian-144_03.jpg,huawei,5743710,501.55981999500364
train/attack/digital_2/huawei/russian-062_03.jpg,huawei,6323465,800.9328441609978
train/attack/digital_2/iphone15pro/portugal-NF-1060.jpg,iphone15pro,5146265,342.47975774000224
train/attack/digital_1/huawei/indian-NF-1061.jpg,huawei,6381018,763.2189594970041
train/attack/digital_1/iphone15pro/persian-NF-1097.jpg,iphone15pro,4964400,123.55572570399818
train/attack/digital_2/iphone15pro/arabic-NM-1090.jpg,iphone15pro,4887522,120.81209978299921
train/attack/digital_2/huawei/chinese-113_03.jpg,huawei,6270194,700.3495626500007
train/attack/digital_2/huawei/indian-014_03.jpg,huawei,6458892,839.5913535470027
train/attack/digital_2/huawei/french-NF-1047.jpg,huawei,6305472,879.5670527789989
train/attack/digital_1/scan/turkiye-032_03.jpg,scan,2501496,34.09706615799951
train/attack/digital_2/huawei/usa-067_03.jpg,huawei,5804535,568.2982532770002
train/attack/digital_1/iphone15pro/french-NF-1047.jpg,iphone15pro,4985019,160.75689618800243
train/attack/digital_2/scan/ukraine-NF-1106.jpg,scan,2489012,36.412663963999876
train/attack/digital_1/scan/arabic-NF-1098.jpg,scan,2496000,32.19409366899981
train/attack/digital_2/huawei/french-NF-1082.jpg,huawei,6320997,816.7136298039986
train/attack/digital_2/iphone15pro/turkiye-NF-1002.jpg,iphone15pro,5047295,278.2495669459895
train/attack/digital_1/huawei/turkiye-032_03.jpg,huawei,6318947,820.1605106569987
train/attack/digital_1/huawei/ukraine-NF-1068.jpg,huawei,6355800,1189.6853951710073
train/attack/digital_1/scan/arabic-120_03.jpg,scan,2488008,33.00236668200023
train/attack/digital_1/huawei/usa-NF-1076.jpg,huawei,6298334,1005.8525216840001
train/attack/digital_1/iphone15pro/persian-NF-1018.jpg,iphone15pro,5014322,159.81805211499886
train/attack/digital_1/iphone15pro/french-114_03.jpg,iphone15pro,4992143,151.55571660799978
train/attack/digital_2/scan/indian-NF-1061.jpg,scan,2485770,34.206167541997274
train/attack/digital_1/huawei/ukraine-NF-1106.jpg,huawei,6276438,1633.457686353
train/attack/digital_1/scan/turkiye-NF-1002.jpg,scan,2491250,33.17092195399164
train/attack/digital_1/huawei/turkiye-101_03.jpg,huawei,6364202,1241.8078806080084
train/attack/digital_1/scan/ukraine-NF-1073.jpg,scan,2493004,32.68678866500068
train/attack/digital_1/scan/persian-NF-1018.jpg,scan,2491506,34.59142192100262
train/attack/digital_1/huawei/usa-034_03.jpg,huawei,6305229,3150.359731054001
train/attack/digital_2/huawei/french-114_03.jpg,huawei,6326400,621.7059148350017
train/attack/digital_2/huawei/portugal-017_03.jpg,huawei,6350611,933.2782663580001
train/attack/digital_2/huawei/french-128_03.jpg,huawei,6294624,639.9848926769992
train/attack/digital_1/iphone15pro/arabic-120_03.jpg,iphone15pro,4808016,108.54349717599962
train/attack/digital_2/scan/french-124_03.jpg,scan,2493004,33.453908882002
train/attack/digital_1/scan/russian-NF-1089.jpg,scan,2482032,33.01359103999857
train/attack/digital_1/scan/french-019_03.jpg,scan,2483024,33.602090650998434
train/attack/digital_1/scan/usa-NF-1076.jpg,scan,2495236,32.25179762400012
train/attack/digital_2/huawei/chinese-NF-1085.jpg,huawei,6395670,802.6914880570021
train/attack/digital_2/iphone15pro/usa-034_03.jpg,iphone15pro,5041140,197.0325162779991
train/attack/digital_2/huawei/arabic-NM-1090.jpg,huawei,6291897,744.8116985540009
train/attack/digital_2/iphone15pro/turkiye-104_03.jpg,iphone15pro,5023257,172.38304201199207
train/attack/digital_1/huawei/arabic-NF-1048.jpg,huawei,5758095,472.45545540999956
train/attack/digital_2/iphone15pro/persian-NF-1097.jpg,iphone15pro,4964400,125.72881737100397
train/attack/digital_1/scan/chinese-NM-1092.jpg,scan,2484268,32.341148592000536
train/attack/digital_1/scan/french-128_03.jpg,scan,2486518,33.950502943000174
train/attack/digital_1/scan/portugal-119_03.jpg,scan,2486016,31.506488828003057
train/attack/digital_2/iphone15pro/chinese-142_03.jpg,iphone15pro,4905408,105.58323092000137
train/attack/digital_1/iphone15pro/russian-132_03.jpg,iphone15pro,5062149,215.88851139100007
train/attack/digital_2/iphone15pro/chinese-001_03.jpg,iphone15pro,4896110,116.58664573799979
train/attack/digital_1/scan/turkiye-101_03.jpg,scan,2500244,32.32494975099689
train/attack/digital_1/huawei/indian-014_03.jpg,huawei,6458892,834.1595683489977
train/attack/digital_2/scan/persian-NM-1035.jpg,scan,2486518,37.273068796996085
train/attack/digital_2/scan/arabic-NF-1048.jpg,scan,2502240,32.04546293599924
train/attack/digital_1/huawei/turkiye-104_03.jpg,huawei,6343162,899.6408357420005
train/attack/digital_1/huawei/portugal-NF-1066.jpg,huawei,5730819,461.6439141439987
train/attack/digital_2/scan/portugal-119_03.jpg,scan,2486016,32.32716358500329
train/attack/digital_2/scan/russian-NF-1089.jpg,scan,2482032,32.02403978299844
train/attack/digital_1/scan/usa-067_03.jpg,scan,2492256,32.98064969299958
train/attack/digital_2/huawei/french-124_03.jpg,huawei,6289728,987.9320692390029
train/attack/digital_1/huawei/chinese-NF-1050.jpg,huawei,6293664,590.9026157400003
train/attack/digital_2/huawei/ukraine-NF-1106.jpg,huawei,6276438,1366.6778116099995
train/attack/digital_1/scan/indian-014_03.jpg,scan,2494253,32.8588731580021
train/attack/digital_2/huawei/turkiye-115_03.jpg,huawei,6490484,1034.6011072460096
train/attack/digital_2/iphone15pro/russian-132_03.jpg,iphone15pro,5062149,232.1106110289984
train/attack/digital_2/iphone15pro/indian-014_03.jpg,iphone15pro,4974844,143.1807908310002
train/attack/digital_1/scan/arabic-024_03.jpg,scan,2491732,33.248906154999986
train/attack/digital_1/scan/portugal-013_03.jpg,scan,2485512,32.12481846800074
train/attack/digital_1/scan/persian-144_03.jpg,scan,2492256,33.914150876997155
train/attack/digital_1/iphone15pro/portugal-NF-1066.jpg,iphone15pro,4256707,66.56217464899964
train/attack/digital_1/iphone15pro/ukraine-NF-1073.jpg,iphone15pro,5063695,172.78214421099983
train/attack/digital_1/iphone15pro/french-124_03.jpg,iphone15pro,4930952,133.4758757210002
train/attack/digital_2/iphone15pro/russian-NF-1089.jpg,iphone15pro,5084744,266.2694755419943
train/attack/digital_2/scan/french-NF-1047.jpg,scan,2491506,34.2735744720012
train/attack/digital_1/scan/ukraine-025_03.jpg,scan,2495745,33.26675819000229
train/attack/digital_1/iphone15pro/ukraine-NF-1106.jpg,iphone15pro,5029632,139.38281854199977
train/attack/digital_1/scan/portugal-NF-1109.jpg,scan,2493750,40.95224287400197
train/attack/digital_2/huawei/french-019_03.jpg,huawei,6379050,796.9631393039999
train/attack/digital_1/huawei/russian-NF-1089.jpg,huawei,6487404,996.5415119220052
train/attack/digital_2/huawei/portugal-029_03.jpg,huawei,6323700,849.7371374840004
train/attack/digital_1/iphone15pro/arabic-NF-1098.jpg,iphone15pro,4219392,63.98841800599985
train/attack/digital_1/iphone15pro/portugal-017_03.jpg,iphone15pro,5173260,341.16839967000124
train/attack/digital_2/iphone15pro/usa-067_03.jpg,iphone15pro,4231231,64.88229490100093
train/attack/digital_2/iphone15pro/portugal-NF-1066.jpg,iphone15pro,4256707,65.35892785200122
train/attack/digital_2/iphone15pro/portugal-029_03.jpg,iphone15pro,5088825,332.4443100069984
train/attack/digital_1/iphone15pro/french-128_03.jpg,iphone15pro,5005140,152.34120317499764
train/attack/digital_1/scan/indian-NF-1061.jpg,scan,2485770,31.994227177005087
train/attack/digital_2/scan/persian-NF-1018.jpg,scan,2491506,31.705761668003106
train/attack/digital_1/scan/ukraine-NF-1068.jpg,scan,2491008,31.794647927003098
train/attack/digital_1/iphone15pro/indian-014_03.jpg,iphone15pro,4974844,143.5583459469999
train/attack/digital_2/huawei/indian-021_03.jpg,huawei,6359270,876.3196029850005
train/attack/digital_1/huawei/french-019_03.jpg,huawei,6379050,784.6586986129987
train/attack/digital_1/iphone15pro/russian-NF-1099.jpg,iphone15pro,4270320,64.91210267900169
train/attack/digital_1/scan/ukraine-NF-1106.jpg,scan,2489012,32.2720534529999
train/attack/digital_2/iphone15pro/turkiye-NM-1055.jpg,iphone15pro,5071381,215.44392685798812
train/attack/digital_1/huawei/usa-NF-1065.jpg,huawei,5777436,482.27768295699934
train/attack/digital_2/iphone15pro/persian-144_03.jpg,iphone15pro,4221728,65.34668361600052
train/attack/digital_2/huawei/portugal-119_03.jpg,huawei,6339249,813.6828788809944
train/attack/digital_1/huawei/portugal-013_03.jpg,huawei,5703192,401.6586472819981
train/attack/digital_1/huawei/usa-NF-1036.jpg,huawei,6383468,790.9221457969998
train/attack/digital_1/iphone15pro/usa-NF-1036.jpg,iphone15pro,5052600,169.65538484399985
train/attack/digital_1/huawei/russian-NF-1099.jpg,huawei,5775216,356.28595653999946
train/attack/digital_2/iphone15pro/usa-NF-1076.jpg,iphone15pro,5105792,230.71534143500003
train/attack/digital_2/iphone15pro/chinese-113_03.jpg,iphone15pro,4940070,141.86142791400016
train/attack/digital_1/scan/french-124_03.jpg,scan,2493004,32.50276782599758
train/attack/digital_2/huawei/ukraine-NF-1073.jpg,huawei,6258780,1172.3902237460006
train/attack/digital_2/iphone15pro/indian-021_03.jpg,iphone15pro,4966450,142.3968021710025
train/attack/digital_2/huawei/chinese-NM-1092.jpg,huawei,6435370,822.4843248090001
train/attack/digital_2/scan/chinese-142_03.jpg,scan,2495000,32.89124673299921
train/attack/digital_2/huawei/chinese-142_03.jpg,huawei,6284565,753.073711391
train/attack/digital_2/huawei/ukraine-NF-1068.jpg,huawei,6355800,764.849702384
train/attack/digital_1/iphone15pro/indian-NF-1061.jpg,iphone15pro,4990860,150.28100856800302
train/attack/digital_1/huawei/persian-NM-1035.jpg,huawei,6294624,621.3543038060016
train/attack/digital_1/huawei/portugal-029_03.jpg,huawei,6323700,851.7838701169967
train/attack/digital_1/iphone15pro/chinese-113_03.jpg,iphone15pro,4940070,143.19117526800073
train/attack/digital_2/iphone15pro/persian-NF-1018.jpg,iphone15pro,5014322,150.96920868400048
train/attack/digital_1/iphone15pro/chinese-NF-1085.jpg,iphone15pro,4913481,125.35786895399906
train/attack/digital_1/scan/usa-034_03.jpg,scan,2491250,32.23796127800051
train/attack/digital_1/huawei/arabic-NF-1098.jpg,huawei,5752078,463.8826109360007
train/attack/digital_1/scan/french-NF-1082.jpg,scan,2482530,32.16346606499792
train/attack/digital_2/huawei/turkiye-101_03.jpg,huawei,6364202,1108.1131558759953
train/attack/digital_2/scan/usa-034_03.jpg,scan,2491250,32.02648221100026
train/attack/digital_2/iphone15pro/french-114_03.jpg,iphone15pro,4992143,151.9405390339998
train/attack/digital_1/huawei/persian-144_03.jpg,huawei,5743710,469.6859759260042
train/attack/digital_1/scan/chinese-NF-1085.jpg,scan,2494494,32.48132137599896
train/attack/digital_2/huawei/arabic-120_03.jpg,huawei,6247484,698.6997688030006
train/attack/digital_2/scan/persian-NF-1097.jpg,scan,2490754,32.3247430420015
train/attack/digital_1/huawei/chinese-NF-1085.jpg,huawei,6395670,818.9859025219994
train/attack/digital_1/scan/portugal-NF-1060.jpg,scan,2489760,33.89125378100289
train/attack/digital_2/scan/portugal-029_03.jpg,scan,2484024,34.14660587200342
train/attack/digital_1/scan/french-114_03.jpg,scan,2493750,32.8479497139997
train/attack/digital_1/iphone15pro/portugal-NF-1109.jpg,iphone15pro,5142210,326.7074042109962
train/attack/digital_1/scan/arabic-NF-1048.jpg,scan,2502240,32.549203627999304
train/attack/digital_1/iphone15pro/turkiye-115_03.jpg,iphone15pro,4996460,159.9352892379975
train/attack/digital_2/iphone15pro/french-128_03.jpg,iphone15pro,5005140,153.77439707099984
train/attack/digital_1/scan/arabic-NM-1090.jpg,scan,2489257,32.203931512000054
train/attack/digital_2/huawei/arabic-024_03.jpg,huawei,6328881,1083.8298539419998
train/attack/digital_1/huawei/ukraine-NF-1073.jpg,huawei,6258780,1115.78018363
train/attack/digital_1/scan/persian-NF-1097.jpg,scan,2490754,32.30190732199844
train/attack/digital_2/iphone15pro/french-019_03.jpg,iphone15pro,4911995,121.38526108800215
train/attack/digital_1/iphone15pro/arabic-024_03.jpg,iphone15pro,4840212,95.65699516699988
train/attack/digital_1/scan/persian-NM-1035.jpg,scan,2486518,36.04583591600385
train/attack/digital_2/scan/portugal-017_03.jpg,scan,2490000,33.860454352994566
train/attack/digital_1/iphone15pro/french-NF-1082.jpg,iphone15pro,4999785,154.17020543000035
test/attack/facedancer/huawei/netherland-flickr_F_31998771523_784e7e9597_h.jpg,huawei,6597180,1088.622706981001
test/attack/digital_3/huawei/persian-01_0064_000-daacc8f3_0.jpg,huawei,6440620,827.9707615660009
test/attack/facedancer/huawei/netherland-flickr_F_37048326531_f8270ca4df_k.jpg,huawei,6594258,954.3630938329989
test/attack/facedancer/huawei/chinese2-flickr_M_30516208604_4a571cf89d_c.jpg,huawei,6546595,1243.3129906499998
test/attack/facedancer/huawei/chinese2-flickr_M_31304800026_59e0161aba_c.jpg,huawei,6583724,1153.167846430999
test/attack/digital_3/huawei/ukraine-NF-1015.jpg,huawei,6373074,822.5322887460006
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_33552328531_f6d5dd17b8_c.jpg,huawei,6603050,1446.7862108129993
test/attack/digital_3/huawei/persian-01_0092_000-fad05fcd_1.jpg,huawei,6465684,845.4279189279987
test/attack/textdiffuserft_bfei/huawei/netherland-flickr_F_31998547103_f617b19dfc_h.jpg,huawei,6604800,1306.0587158639973
test/attack/digital_3/huawei/chinese-064_03.jpg,huawei,6356475,749.5017494109998
test/attack/digital_3/huawei/chinese-107_03.jpg,huawei,6422787,781.6769209330014
test/attack/digital_3/huawei/ukraine-NF-1021.jpg,huawei,6356055,792.4105679839995
test/attack/digital_3/huawei/indian-01_0071_000-73870eac_1.jpg,huawei,6367413,866.0088610099992
test/attack/facedancer/huawei/chinese2-flickr_F_48677929383_2cdc743f43_c.jpg,huawei,6607150,1359.2594980400027
test/attack/digital_3/huawei/indian-NF-1061.jpg,huawei,6381018,746.1201396209999
test/attack/facedancer/huawei/chinese2-flickr_F_31998955273_5516f4db28_h.jpg,huawei,6619450,1154.7198823500003
test/attack/digital_3/huawei/usa-NF-1036.jpg,huawei,6383468,773.1600815540005
test/attack/digital_3/huawei/french-097_03.jpg,huawei,6454771,807.251900123003
test/attack/digital_3/huawei/turkiye-086_03.jpg,huawei,6344936,1446.7725467139999
test/attack/textdiffuserft_bfei/huawei/chinese2-flickr_F_17178039488_60828ef8de_k.jpg,huawei,6591576,1744.1098575319993
test/attack/digital_3/huawei/usa-NF-1094.jpg,huawei,6378560,512.9555100100006
test/attack/digital_3/huawei/turkiye-NM-1055.jpg,huawei,6377504,609.1364728490007
test/attack/digital_3/huawei/french-135_03.jpg,huawei,6330335,1187.3512753019968
test/attack/digital_3/huawei/russian-082_03.jpg,huawei,6351549,887.1656936799991
test/attack/facedancer/huawei/chinese2-flickr_F_21696826019_7407a3bea0_k.jpg,huawei,6577473,1140.6146906760005
test/attack/digital_3/huawei/usa-NF-1004.jpg,huawei,6405201,897.2027028009979
test/attack/digital_3/huawei/french-NF-1110.jpg,huawei,6337032,1708.769468710001
test/attack/textdiffuserft_bfei/huawei/netherland-flickr_F_32868411313_4bb20e41db_c.jpg,huawei,6606208,1313.9333804920025
test/attack/digital_3/huawei/french-033_03.jpg,huawei,6361464,713.0962942189999
test/attack/digital_3/huawei/usa-016_03.jpg,huawei,6473696,682.643711910001
test/attack/digital_3/huawei/turkiye-115_03.jpg,huawei,6490484,874.6758234430017
